Chromosome	Start	Ratio	MedianRatio	CopyNumber
X	96800001	1.19022	1.2378	5
X	96850001	1.21496	1.2378	5
X	96900001	1.29324	1.2378	5
X	96950001	1.23978	1.2378	5
X	97000001	1.23644	1.2378	5
X	97050001	1.24473	1.2378	5
X	97100001	1.2896	1.2378	5
X	97150001	1.27925	1.2378	5
X	97200001	1.17929	1.2378	5
X	97250001	1.14467	1.2378	5
X	97300001	1.15331	1.2378	5
X	97350001	1.24922	1.2378	5
X	97400001	1.26753	1.2378	5
X	97450001	1.29937	1.2378	5
X	97500001	1.19533	1.2378	5
X	97550001	1.16287	1.2378	5
X	97600001	1.24315	1.2378	5
X	97650001	1.24475	1.2378	5
X	97700001	1.25595	1.2378	5
X	97750001	1.24265	1.2378	5
X	97800001	1.19343	1.2378	5
X	97850001	1.19446	1.2378	5
X	97900001	1.21502	1.2378	5
X	97950001	1.24597	1.2378	5
X	98000001	1.18652	1.2378	5
X	98050001	1.2175	1.2378	5
X	98100001	1.27297	1.2378	5
X	98150001	1.29882	1.2378	5
X	98200001	1.2891	1.2378	5
X	98250001	1.24978	1.2378	5
X	98300001	1.24112	1.2378	5
X	98350001	1.23075	1.2378	5
X	98400001	1.1867	1.2378	5
X	98450001	1.29307	1.2378	5
X	98500001	1.19139	1.2378	5
X	98550001	1.2088	1.2378	5
X	98600001	1.20053	1.2378	5
X	98650001	1.14898	1.2378	5
X	98700001	1.20374	1.2378	5
X	98750001	1.21123	1.2378	5
X	98800001	1.18981	1.2378	5
X	98850001	1.24104	1.2378	5
X	98900001	1.25557	1.2378	5
X	98950001	1.2049	1.2378	5
X	99000001	1.24535	1.2378	5
X	99050001	1.17049	1.2378	5
X	99100001	1.22892	1.2378	5
X	99150001	1.27091	1.2378	5
X	99200001	1.21061	1.2378	5
X	99250001	1.26079	1.2378	5
X	99300001	1.21789	1.2378	5
X	99350001	1.25708	1.2378	5
X	99400001	1.23891	1.2378	5
X	99450001	1.23252	1.2378	5
X	99500001	1.22343	1.2378	5
X	99550001	1.20964	1.2378	5
X	99600001	1.22744	1.2378	5
X	99650001	1.25723	1.2378	5
X	99700001	1.26432	1.2378	5
X	99750001	1.20882	1.2378	5
X	99800001	1.14342	1.2378	5
X	99850001	1.24063	1.2378	5
X	99900001	1.21056	1.2378	5
X	99950001	1.26829	1.2378	5
X	100000001	1.19798	1.2378	5
X	100050001	1.24708	1.2378	5
X	100100001	1.23956	1.2378	5
X	100150001	1.19244	1.2378	5
X	100200001	1.24554	1.2378	5
X	100250001	1.2131	1.2378	5
X	100300001	1.28161	1.2378	5
X	100350001	1.27375	1.2378	5
X	100400001	1.24059	1.2378	5
X	100450001	1.25344	1.2378	5
X	100500001	1.18127	1.2378	5
X	100550001	1.20754	1.2378	5
X	100600001	1.28497	1.2378	5
X	100650001	1.24407	1.2378	5
X	100700001	1.28479	1.2378	5
X	100750001	1.26252	1.2378	5
X	100800001	1.23116	1.2378	5
X	100850001	1.24234	1.2378	5
X	100900001	1.25246	1.2378	5
X	100950001	1.28033	1.2378	5
X	101000001	1.24475	1.2378	5
X	101050001	1.26434	1.2378	5
X	101100001	1.28164	1.2378	5
X	101150001	1.20925	1.2378	5
X	101200001	1.19305	1.2378	5
X	101250001	1.26035	1.2378	5
X	101300001	1.20109	1.2378	5
X	101350001	1.20183	1.2378	5
X	101400001	1.19418	1.2378	5
X	101450001	1.25401	1.2378	5
X	101500001	1.21908	1.2378	5
X	101550001	1.22546	1.2378	5
X	101600001	1.23014	1.2378	5
X	101650001	1.16104	1.2378	5
X	101700001	1.25235	1.2378	5
X	101750001	1.25328	1.2378	5
X	101800001	1.24862	1.2378	5
X	101850001	1.18885	1.2378	5
X	101900001	1.26166	1.2378	5
X	101950001	1.2866	1.2378	5
X	102000001	1.24349	1.2378	5
X	102050001	1.23094	1.2378	5
X	102100001	1.17443	1.2378	5
X	102150001	1.2408	1.2378	5
X	102200001	1.23707	1.2378	5
X	102250001	1.21942	1.2378	5
X	102300001	1.21476	1.2378	5
X	102350001	1.23639	1.2378	5
X	102400001	1.25439	1.2378	5
X	102450001	1.29289	1.2378	5
X	102500001	1.21984	1.2378	5
X	102550001	1.21302	1.2378	5
X	102600001	1.24399	1.2378	5
X	102650001	1.20297	1.2378	5
X	102700001	1.25085	1.2378	5
X	102750001	1.191	1.2378	5
X	102800001	1.25009	1.2378	5
X	102850001	1.25836	1.2378	5
X	102900001	1.20903	1.2378	5
X	102950001	1.28431	1.2378	5
X	103000001	1.22518	1.2378	5
X	103050001	1.25664	1.2378	5
X	103100001	1.17887	1.2378	5
X	103150001	1.19616	1.2378	5
X	103200001	1.21989	1.2378	5
X	103250001	1.22339	1.2378	5
X	103300001	1.25232	1.2378	5
X	103350001	1.19019	1.2378	5
X	103400001	1.25656	1.2378	5
X	103450001	1.245	1.2378	5
X	103500001	1.21567	1.2378	5
X	103550001	1.27557	1.2378	5
X	103600001	1.21653	1.2378	5
X	103650001	1.27301	1.2378	5
X	103700001	1.23464	1.2378	5
X	103750001	1.19148	1.2378	5
X	103800001	1.25828	1.2378	5
X	103850001	1.18689	1.2378	5
X	103900001	1.24068	1.2378	5
X	103950001	1.24496	1.2378	5
X	104000001	1.25413	1.2378	5
X	104050001	1.26074	1.2378	5
X	104100001	1.25256	1.2378	5
X	104150001	1.23347	1.2378	5
X	104200001	1.24025	1.2378	5
X	104250001	1.25861	1.2378	5
X	104300001	1.25403	1.2378	5
X	104350001	1.18404	1.2378	5
X	104400001	1.16143	1.2378	5
X	104450001	1.25847	1.2378	5
X	104500001	1.21066	1.2378	5
X	104550001	1.15897	1.2378	5
X	104600001	1.17685	1.2378	5
X	104650001	1.23242	1.2378	5
X	104700001	1.23068	1.2378	5
X	104750001	1.18608	1.2378	5
X	104800001	1.18421	1.2378	5
X	104850001	1.29481	1.2378	5
X	104900001	1.3836	1.2378	5
X	104950001	1.24992	1.2378	5
X	105000001	1.20963	1.2378	5
X	105050001	1.25078	1.2378	5
X	105100001	1.25442	1.2378	5
X	105150001	1.27549	1.2378	5
X	105200001	1.25758	1.2378	5
X	105250001	1.20584	1.2378	5
X	105300001	1.27269	1.2378	5
X	105350001	1.23891	1.2378	5
X	105400001	1.28012	1.2378	5
X	105450001	1.27097	1.2378	5
X	105500001	1.22767	1.2378	5
X	105550001	1.22311	1.2378	5
X	105600001	1.23359	1.2378	5
X	105650001	1.20739	1.2378	5
X	105700001	1.27377	1.2378	5
X	105750001	1.22073	1.2378	5
X	105800001	1.19052	1.2378	5
X	105850001	1.26411	1.2378	5
X	105900001	1.24348	1.2378	5
X	105950001	1.1784	1.2378	5
X	106000001	1.27936	1.2378	5
X	106050001	1.28037	1.2378	5
X	106100001	1.20939	1.2378	5
X	106150001	1.20342	1.2378	5
X	106200001	1.22489	1.2378	5
X	106250001	1.28083	1.2378	5
X	106300001	1.24699	1.2378	5
X	106350001	1.19718	1.2378	5
X	106400001	1.22439	1.2378	5
X	106450001	1.16819	1.2378	5
X	106500001	1.26063	1.2378	5
X	106550001	1.21332	1.2378	5
X	106600001	1.24142	1.2378	5
X	106650001	1.22547	1.2378	5
X	106700001	1.23208	1.2378	5
X	106750001	1.22	1.2378	5
X	106800001	1.13795	1.2378	5
X	106850001	1.14397	1.2378	5
X	106900001	1.17559	1.2378	5
X	106950001	1.20855	1.2378	5
X	107000001	1.18849	1.2378	5
X	107050001	1.22254	1.2378	5
X	107100001	1.21544	1.2378	5
X	107150001	1.17514	1.2378	5
X	107200001	1.24458	1.2378	5
X	107250001	1.25675	1.2378	5
X	107300001	1.2717	1.2378	5
X	107350001	1.17787	1.2378	5
X	107400001	1.24593	1.2378	5
X	107450001	1.21109	1.2378	5
X	107500001	1.24621	1.2378	5
X	107550001	1.19345	1.2378	5
X	107600001	1.20321	1.2378	5
X	107650001	1.29376	1.2378	5
X	107700001	1.21708	1.2378	5
X	107750001	1.24395	1.2378	5
X	107800001	1.22449	1.2378	5
X	107850001	1.20199	1.2378	5
X	107900001	1.29315	1.2378	5
X	107950001	1.21316	1.2378	5
X	108000001	1.27706	1.2378	5
X	108050001	1.28888	1.2378	5
X	108100001	1.22689	1.2378	5
X	108150001	1.25861	1.2378	5
X	108200001	1.23369	1.2378	5
X	108250001	1.28287	1.2378	5
X	108300001	1.30538	1.2378	5
X	108350001	1.25444	1.2378	5
X	108400001	1.30193	1.2378	5
X	108450001	1.21466	1.2378	5
X	108500001	1.2362	1.2378	5
X	108550001	1.22111	1.2378	5
X	108600001	1.2921	1.2378	5
X	108650001	1.21289	1.2378	5
X	108700001	1.22777	1.2378	5
X	108750001	1.32009	1.2378	5
X	108800001	1.22665	1.2378	5
X	108850001	1.25321	1.2378	5
X	108900001	1.2106	1.2378	5
X	108950001	1.2263	1.2378	5
X	109000001	1.22043	1.2378	5
X	109050001	1.22729	1.2378	5
X	109100001	1.24858	1.2378	5
X	109150001	1.32785	1.2378	5
X	109200001	1.23893	1.2378	5
X	109250001	1.19614	1.2378	5
X	109300001	1.22459	1.2378	5
X	109350001	1.29975	1.2378	5
X	109400001	1.22278	1.2378	5
X	109450001	1.27636	1.2378	5
X	109500001	1.19728	1.2378	5
X	109550001	1.22436	1.2378	5
X	109600001	1.22464	1.2378	5
X	109650001	1.18917	1.2378	5
X	109700001	1.29129	1.2378	5
X	109750001	1.17806	1.2378	5
X	109800001	1.28447	1.2378	5
X	109850001	1.18198	1.2378	5
X	109900001	1.2412	1.2378	5
X	109950001	1.21833	1.2378	5
X	110000001	1.19208	1.2378	5
X	110050001	1.22092	1.2378	5
X	110100001	1.20597	1.2378	5
X	110150001	1.24965	1.2378	5
X	110200001	1.17221	1.2378	5
X	110250001	1.24868	1.2378	5
X	110300001	1.26253	1.2378	5
X	110350001	1.24436	1.2378	5
X	110400001	1.28913	1.2378	5
X	110450001	1.19744	1.2378	5
X	110500001	1.30143	1.2378	5
X	110550001	1.29157	1.2378	5
X	110600001	1.25757	1.2378	5
X	110650001	1.24008	1.2378	5
X	110700001	1.23941	1.2378	5
X	110750001	1.31858	1.2378	5
X	110800001	1.25932	1.2378	5
X	110850001	1.19057	1.2378	5
X	110900001	1.22958	1.2378	5
X	110950001	1.28451	1.2378	5
X	111000001	1.23784	1.2378	5
X	111050001	1.19403	1.2378	5
X	111100001	1.25774	1.2378	5
X	111150001	1.31635	1.2378	5
X	111200001	1.27796	1.2378	5
X	111250001	1.28468	1.2378	5
X	111300001	1.26296	1.2378	5
X	111350001	1.2646	1.2378	5
X	111400001	1.21851	1.2378	5
X	111450001	1.22095	1.2378	5
X	111500001	1.29759	1.2378	5
X	111550001	1.29002	1.2378	5
X	111600001	1.24707	1.2378	5
X	111650001	1.21388	1.2378	5
X	111700001	1.22326	1.2378	5
X	111750001	1.23771	1.2378	5
X	111800001	1.24322	1.2378	5
X	111850001	1.33748	1.2378	5
X	111900001	1.14673	1.2378	5
X	111950001	1.23427	1.2378	5
X	112000001	1.26244	1.2378	5
X	112050001	1.26601	1.2378	5
X	112100001	1.19887	1.2378	5
X	112150001	1.25165	1.2378	5
X	112200001	1.23492	1.2378	5
X	112250001	1.29053	1.2378	5
X	112300001	1.21958	1.2378	5
X	112350001	1.2141	1.2378	5
X	112400001	1.22552	1.2378	5
X	112450001	1.24182	1.2378	5
X	112500001	1.24848	1.2378	5
X	112550001	1.23855	1.2378	5
X	112600001	1.22871	1.2378	5
X	112650001	1.25	1.2378	5
X	112700001	1.19157	1.2378	5
X	112750001	1.23459	1.2378	5
X	112800001	1.24781	1.2378	5
X	112850001	1.24427	1.2378	5
X	112900001	1.30437	1.2378	5
X	112950001	1.21042	1.2378	5
X	113000001	1.2277	1.2378	5
X	113050001	1.25263	1.2378	5
X	113100001	1.27967	1.2378	5
X	113150001	1.24005	1.2378	5
X	113200001	1.28097	1.2378	5
X	113250001	1.2784	1.2378	5
X	113300001	1.22439	1.2378	5
X	113350001	1.27123	1.2378	5
X	113400001	1.23968	1.2378	5
X	113450001	1.19821	1.2378	5
X	113500001	1.19444	1.2378	5
X	113550001	1.22715	1.2378	5
X	113600001	1.24908	1.2378	5
X	113650001	1.21929	1.2378	5
X	113700001	1.29203	1.2378	5
X	113750001	1.28828	1.2378	5
X	113800001	1.24583	1.2378	5
X	113850001	1.27734	1.2378	5
X	113900001	1.2817	1.2378	5
X	113950001	1.22294	1.2378	5
X	114000001	1.19133	1.2378	5
X	114050001	1.32995	1.2378	5
X	114100001	1.276	1.2378	5
X	114150001	1.31274	1.2378	5
X	114200001	1.16761	1.2378	5
X	114250001	-1	1.2378	5
X	114300001	-1	1.2378	5
X	114350001	1.19436	1.2378	5
X	114400001	1.19985	1.2378	5
X	114450001	1.17746	1.2378	5
X	114500001	1.2329	1.2378	5
X	114550001	1.24741	1.2378	5
X	114600001	1.26639	1.2378	5
X	114650001	1.2648	1.2378	5
X	114700001	1.21941	1.2378	5
X	114750001	1.21994	1.2378	5
X	114800001	1.18205	1.2378	5
X	114850001	1.31206	1.2378	5
X	114900001	1.2443	1.2378	5
X	114950001	1.23562	1.2378	5
X	115000001	1.30229	1.2378	5
X	115050001	1.2302	1.2378	5
X	115100001	1.22858	1.2378	5
X	115150001	1.15098	1.2378	5
X	115200001	1.21207	1.2378	5
X	115250001	1.22224	1.2378	5
X	115300001	1.22084	1.2378	5
X	115350001	1.27135	1.2378	5
X	115400001	1.23189	1.2378	5
X	115450001	1.23929	1.2378	5
X	115500001	1.23983	1.2378	5
X	115550001	1.29506	1.2378	5
X	115600001	1.2533	1.2378	5
X	115650001	1.23295	1.2378	5
X	115700001	-1	1.2378	5
X	115750001	-1	1.2378	5
X	115800001	-1	1.2378	5
X	115850001	1.43529	1.2378	5
X	115900001	1.26842	1.2378	5
X	115950001	1.28051	1.2378	5
X	116000001	1.23051	1.2378	5
X	116050001	1.2378	1.2378	5
X	116100001	1.20476	1.2378	5
X	116150001	1.21093	1.2378	5
X	116200001	1.19833	1.2378	5
X	116250001	1.30122	1.2378	5
X	116300001	1.18936	1.2378	5
X	116350001	1.20932	1.2378	5
X	116400001	1.24357	1.2378	5
X	116450001	1.2386	1.2378	5
X	116500001	1.17523	1.2378	5
X	116550001	-1	1.2378	5
X	116600001	1.24736	1.2378	5
X	116650001	1.25907	1.2378	5
X	116700001	1.19828	1.2378	5
X	116750001	1.19749	1.2378	5
X	116800001	1.26145	1.2378	5
X	116850001	1.23927	1.2378	5
X	116900001	1.21816	1.2378	5
X	116950001	1.29467	1.2378	5
X	117000001	1.29993	1.2378	5
X	117050001	1.26138	1.2378	5
X	117100001	1.20453	1.2378	5
X	117150001	1.28552	1.2378	5
X	117200001	1.23994	1.2378	5
X	117250001	1.22442	1.2378	5
X	117300001	1.21567	1.2378	5
X	117350001	1.26472	1.2378	5
X	117400001	1.17726	1.2378	5
X	117450001	1.25443	1.2378	5
X	117500001	1.22508	1.2378	5
X	117550001	1.21447	1.2378	5
X	117600001	1.27622	1.2378	5
X	117650001	1.29453	1.2378	5
X	117700001	1.22999	1.2378	5
X	117750001	1.20627	1.2378	5
X	117800001	1.20799	1.2378	5
X	117850001	1.22505	1.2378	5
X	117900001	1.23236	1.2378	5
X	117950001	1.21193	1.2378	5
X	118000001	1.17299	1.2378	5
X	118050001	1.38006	1.2378	5
X	118100001	1.2559	1.2378	5
X	118150001	1.20102	1.2378	5
X	118200001	1.24415	1.2378	5
X	118250001	1.22287	1.2378	5
X	118300001	1.25676	1.2378	5
X	118350001	1.28066	1.2378	5
X	118400001	1.22659	1.2378	5
X	118450001	1.18984	1.2378	5
X	118500001	1.22901	1.2378	5
X	118550001	1.26453	1.2378	5
X	118600001	1.2504	1.2378	5
X	118650001	1.24234	1.2378	5
X	118700001	1.24146	1.2378	5
X	118750001	1.27515	1.2378	5
X	118800001	1.24224	1.2378	5
X	118850001	1.28928	1.2378	5
X	118900001	1.32648	1.2378	5
X	118950001	1.18544	1.2378	5
X	119000001	1.22157	1.2378	5
X	119050001	1.27112	1.2378	5
X	119100001	1.29194	1.2378	5
X	119150001	1.26202	1.2378	5
X	119200001	1.24448	1.2378	5
X	119250001	1.27185	1.2378	5
X	119300001	1.20897	1.2378	5
X	119350001	1.21076	1.2378	5
X	119400001	1.25529	1.2378	5
X	119450001	1.2704	1.2378	5
X	119500001	1.23797	1.2378	5
X	119550001	1.29532	1.2378	5
X	119600001	1.23031	1.2378	5
X	119650001	1.26515	1.2378	5
X	119700001	1.23727	1.2378	5
X	119750001	1.27846	1.2378	5
X	119800001	1.28462	1.2378	5
X	119850001	1.18814	1.2378	5
X	119900001	1.22977	1.2378	5
X	119950001	1.2105	1.2378	5
X	120000001	1.23624	1.2378	5
X	120050001	1.29717	1.2378	5
X	120100001	1.21185	1.2378	5
X	120150001	1.17959	1.2378	5
X	120200001	1.2367	1.2378	5
X	120250001	1.19153	1.2378	5
X	120300001	1.21126	1.2378	5
X	120350001	1.25012	1.2378	5
X	120400001	1.19168	1.2378	5
X	120450001	1.24021	1.2378	5
X	120500001	1.20735	1.2378	5
X	120550001	1.26891	1.2378	5
X	120600001	1.22991	1.2378	5
X	120650001	1.24028	1.2378	5
X	120700001	1.26964	1.2378	5
X	120750001	1.26083	1.2378	5
X	120800001	1.26629	1.2378	5
X	120850001	-1	1.2378	5
X	120900001	-1	1.2378	5
X	120950001	1.16157	1.2378	5
X	121000001	1.28948	1.2378	5
X	121050001	1.19687	1.2378	5
X	121100001	1.28175	1.2378	5
X	121150001	1.2614	1.2378	5
X	121200001	1.20654	1.2378	5
X	121250001	1.22426	1.2378	5
X	121300001	1.31772	1.2378	5
X	121350001	1.18972	1.2378	5
X	121400001	1.21381	1.2378	5
X	121450001	1.32614	1.2378	5
X	121500001	1.22428	1.2378	5
X	121550001	1.28024	1.2378	5
X	121600001	1.24319	1.2378	5
X	121650001	1.17276	1.2378	5
X	121700001	1.24398	1.2378	5
X	121750001	1.27317	1.2378	5
X	121800001	1.19936	1.2378	5
X	121850001	1.17299	1.2378	5
X	121900001	1.24831	1.2378	5
X	121950001	1.27427	1.2378	5
X	122000001	1.2204	1.2378	5
X	122050001	1.23719	1.2378	5
X	122100001	1.18899	1.2378	5
X	122150001	1.2816	1.2378	5
X	122200001	1.27985	1.2378	5
X	122250001	1.29134	1.2378	5
X	122300001	1.23879	1.2378	5
X	122350001	1.22552	1.2378	5
X	122400001	1.19878	1.2378	5
X	122450001	1.19798	1.2378	5
X	122500001	1.26454	1.2378	5
X	122550001	1.30683	1.2378	5
X	122600001	1.23071	1.2378	5
X	122650001	1.25369	1.2378	5
X	122700001	1.21967	1.2378	5
X	122750001	1.20565	1.2378	5
X	122800001	1.19138	1.2378	5
X	122850001	1.2177	1.2378	5
X	122900001	1.29679	1.2378	5
X	122950001	1.28761	1.2378	5
X	123000001	1.27153	1.2378	5
X	123050001	1.20821	1.2378	5
X	123100001	1.26351	1.2378	5
X	123150001	1.30087	1.2378	5
X	123200001	1.21459	1.2378	5
X	123250001	1.20108	1.2378	5
X	123300001	1.25203	1.2378	5
X	123350001	1.28058	1.2378	5
X	123400001	1.19954	1.2378	5
X	123450001	1.25725	1.2378	5
X	123500001	1.26754	1.2378	5
X	123550001	1.15145	1.2378	5
X	123600001	1.25202	1.2378	5
X	123650001	1.25481	1.2378	5
X	123700001	1.27898	1.2378	5
X	123750001	1.22296	1.2378	5
X	123800001	1.16301	1.2378	5
X	123850001	1.26877	1.2378	5
X	123900001	1.19052	1.2378	5
X	123950001	1.20289	1.2378	5
X	124000001	1.2235	1.2378	5
X	124050001	1.23276	1.2378	5
X	124100001	1.18318	1.2378	5
X	124150001	1.18853	1.2378	5
X	124200001	1.24461	1.2378	5
X	124250001	1.31872	1.2378	5
X	124300001	1.22316	1.2378	5
X	124350001	1.28959	1.2378	5
X	124400001	1.26894	1.2378	5
X	124450001	1.25479	1.2378	5
X	124500001	1.33482	1.2378	5
X	124550001	1.26706	1.2378	5
X	124600001	1.28844	1.2378	5
X	124650001	1.26267	1.2378	5
X	124700001	1.17535	1.2378	5
X	124750001	1.21691	1.2378	5
X	124800001	1.19974	1.2378	5
X	124850001	1.21469	1.2378	5
X	124900001	1.22077	1.2378	5
X	124950001	1.20719	1.2378	5
X	125000001	1.22603	1.2378	5
X	125050001	1.27733	1.2378	5
X	125100001	1.22308	1.2378	5
X	125150001	1.25776	1.2378	5
X	125200001	1.26249	1.2378	5
X	125250001	1.16076	1.2378	5
X	125300001	1.26298	1.2378	5
X	125350001	1.2731	1.2378	5
X	125400001	1.17884	1.2378	5
X	125450001	1.23302	1.2378	5
X	125500001	1.23745	1.2378	5
X	125550001	1.22865	1.2378	5
X	125600001	1.2004	1.2378	5
X	125650001	1.31261	1.2378	5
X	125700001	1.24789	1.2378	5
X	125750001	1.28007	1.2378	5
X	125800001	1.31192	1.2378	5
X	125850001	1.30247	1.2378	5
X	125900001	1.27668	1.2378	5
X	125950001	1.17211	1.2378	5
X	126000001	1.22081	1.2378	5
X	126050001	1.1438	1.2378	5
X	126100001	1.24182	1.2378	5
X	126150001	1.15672	1.2378	5
X	126200001	1.22591	1.2378	5
X	126250001	1.24547	1.2378	5
X	126300001	1.22515	1.2378	5
X	126350001	1.23722	1.2378	5
X	126400001	1.187	1.2378	5
X	126450001	1.21427	1.2378	5
X	126500001	1.18915	1.2378	5
X	126550001	1.2156	1.2378	5
X	126600001	1.18191	1.2378	5
X	126650001	1.23296	1.2378	5
X	126700001	1.19279	1.2378	5
X	126750001	1.3095	1.2378	5
X	126800001	1.22926	1.2378	5
X	126850001	1.32596	1.2378	5
X	126900001	1.27884	1.2378	5
X	126950001	1.2225	1.2378	5
X	127000001	1.21499	1.2378	5
X	127050001	1.26009	1.2378	5
X	127100001	1.18643	1.2378	5
X	127150001	1.24776	1.2378	5
X	127200001	1.27752	1.2378	5
X	127250001	1.22729	1.2378	5
X	127300001	1.25075	1.2378	5
X	127350001	1.18299	1.2378	5
X	127400001	1.19666	1.2378	5
X	127450001	1.21151	1.2378	5
X	127500001	1.18099	1.2378	5
X	127550001	1.27407	1.2378	5
X	127600001	1.25006	1.2378	5
X	127650001	1.18518	1.2378	5
X	127700001	1.20947	1.2378	5
X	127750001	1.30332	1.2378	5
X	127800001	1.20513	1.2378	5
X	127850001	1.27054	1.2378	5
X	127900001	1.19725	1.2378	5
X	127950001	1.20088	1.2378	5
X	128000001	1.20446	1.2378	5
X	128050001	1.16103	1.2378	5
X	128100001	1.30179	1.2378	5
X	128150001	1.32133	1.2378	5
X	128200001	1.2543	1.2378	5
X	128250001	1.2502	1.2378	5
X	128300001	1.2518	1.2378	5
X	128350001	1.24924	1.2378	5
X	128400001	1.23074	1.2378	5
X	128450001	1.28115	1.2378	5
X	128500001	1.22192	1.2378	5
X	128550001	1.33538	1.2378	5
X	128600001	1.28291	1.2378	5
X	128650001	1.24004	1.2378	5
X	128700001	1.18046	1.2378	5
X	128750001	1.20289	1.2378	5
X	128800001	1.29788	1.2378	5
X	128850001	1.25509	1.2378	5
X	128900001	1.22895	1.2378	5
X	128950001	1.26881	1.2378	5
X	129000001	1.27227	1.2378	5
X	129050001	1.24905	1.2378	5
X	129100001	1.24237	1.2378	5
X	129150001	1.24029	1.2378	5
X	129200001	1.23001	1.2378	5
X	129250001	1.26463	1.2378	5
X	129300001	1.22589	1.2378	5
X	129350001	1.20874	1.2378	5
X	129400001	1.29964	1.2378	5
X	129450001	1.2754	1.2378	5
X	129500001	1.22557	1.2378	5
X	129550001	1.22686	1.2378	5
X	129600001	1.22666	1.2378	5
X	129650001	1.2416	1.2378	5
X	129700001	1.20564	1.2378	5
X	129750001	1.25297	1.2378	5
X	129800001	1.21603	1.2378	5
X	129850001	1.18342	1.2378	5
X	129900001	1.19496	1.2378	5
X	129950001	1.22407	1.2378	5
X	130000001	1.31809	1.2378	5
X	130050001	1.30225	1.2378	5
X	130100001	1.18372	1.2378	5
X	130150001	1.26134	1.2378	5
X	130200001	1.20753	1.2378	5
X	130250001	1.2241	1.2378	5
X	130300001	1.23984	1.2378	5
X	130350001	1.21745	1.2378	5
X	130400001	1.2286	1.2378	5
X	130450001	1.12427	1.2378	5
X	130500001	1.13649	1.2378	5
X	130550001	1.23345	1.2378	5
X	130600001	1.26373	1.2378	5
X	130650001	1.21824	1.2378	5
X	130700001	1.23209	1.2378	5
X	130750001	1.27224	1.2378	5
X	130800001	1.26194	1.2378	5
X	130850001	1.2615	1.2378	5
X	130900001	1.18002	1.2378	5
X	130950001	1.25752	1.2378	5
X	131000001	1.30158	1.2378	5
X	131050001	1.21837	1.2378	5
X	131100001	1.22456	1.2378	5
X	131150001	1.20751	1.2378	5
X	131200001	1.26821	1.2378	5
X	131250001	1.23601	1.2378	5
X	131300001	1.26783	1.2378	5
X	131350001	1.16637	1.2378	5
X	131400001	1.2282	1.2378	5
X	131450001	1.17794	1.2378	5
X	131500001	1.30186	1.2378	5
X	131550001	1.26031	1.2378	5
X	131600001	1.22565	1.2378	5
X	131650001	1.24101	1.2378	5
X	131700001	1.22745	1.2378	5
X	131750001	1.1697	1.2378	5
X	131800001	1.18848	1.2378	5
X	131850001	1.28411	1.2378	5
X	131900001	1.31013	1.2378	5
X	131950001	1.2939	1.2378	5
X	132000001	1.20153	1.2378	5
X	132050001	1.26208	1.2378	5
X	132100001	1.23581	1.2378	5
X	132150001	1.23719	1.2378	5
X	132200001	1.25925	1.2378	5
X	132250001	1.21543	1.2378	5
X	132300001	1.24677	1.2378	5
X	132350001	1.25123	1.2378	5
X	132400001	1.28345	1.2378	5
X	132450001	1.21309	1.2378	5
X	132500001	1.27477	1.2378	5
X	132550001	1.26263	1.2378	5
X	132600001	1.25924	1.2378	5
X	132650001	1.18497	1.2378	5
X	132700001	1.19397	1.2378	5
X	132750001	1.25046	1.2378	5
X	132800001	1.2386	1.2378	5
X	132850001	1.25171	1.2378	5
X	132900001	1.22546	1.2378	5
X	132950001	1.28849	1.2378	5
X	133000001	1.20826	1.2378	5
X	133050001	1.19065	1.2378	5
X	133100001	1.31439	1.2378	5
X	133150001	1.26013	1.2378	5
X	133200001	1.22439	1.2378	5
X	133250001	1.18419	1.2378	5
X	133300001	1.30239	1.2378	5
X	133350001	1.20736	1.2378	5
X	133400001	1.24968	1.2378	5
X	133450001	1.23136	1.2378	5
X	133500001	1.26931	1.2378	5
X	133550001	1.3022	1.2378	5
X	133600001	1.25435	1.2378	5
X	133650001	1.21059	1.2378	5
X	133700001	1.1711	1.2378	5
X	133750001	1.18989	1.2378	5
X	133800001	1.22341	1.2378	5
X	133850001	1.26023	1.2378	5
X	133900001	1.2176	1.2378	5
X	133950001	1.29585	1.2378	5
X	134000001	1.24606	1.2378	5
X	134050001	1.24208	1.2378	5
X	134100001	1.22453	1.2378	5
X	134150001	1.24753	1.2378	5
X	134200001	1.2021	1.2378	5
X	134250001	1.16825	1.2378	5
X	134300001	1.20617	1.2378	5
X	134350001	1.28174	1.2378	5
X	134400001	1.27558	1.2378	5
X	134450001	1.27079	1.2378	5
X	134500001	1.29762	1.2378	5
X	134550001	1.20495	1.2378	5
X	134600001	1.27918	1.2378	5
X	134650001	1.22564	1.2378	5
X	134700001	1.17961	1.2378	5
X	134750001	1.21136	1.2378	5
X	134800001	1.19311	1.2378	5
X	134850001	1.16415	1.2378	5
X	134900001	1.25203	1.2378	5
X	134950001	1.24801	1.2378	5
X	135000001	1.23909	1.2378	5
X	135050001	1.19558	1.2378	5
X	135100001	1.26149	1.2378	5
X	135150001	1.31958	1.2378	5
X	135200001	1.23665	1.2378	5
X	135250001	1.26687	1.2378	5
X	135300001	1.27261	1.2378	5
X	135350001	1.2277	1.2378	5
X	135400001	1.29389	1.2378	5
X	135450001	1.22152	1.2378	5
X	135500001	1.22152	1.2378	5
X	135550001	1.21785	1.2378	5
X	135600001	1.19999	1.2378	5
